file|split|txt|ipa
GE005_84|train|varela hatte sich gerade von einem anfang mai erlittenen blutgerinnsel im gehirn etwas erholt|vɑrəlɑː hatə zɪç ɡərɑːdə fɔn aɪnəm anfaŋ maɪ ɛɾlɪtənən blʊtɡeːrɪnzəl ɪm ɡəhɪɾn ɛtvɑːs ɛɾhɔlt 
GE005_85|train|bei einem überfall auf eine polizeiwache in yüksekova ermordete die pkk acht soldaten und zwei dorfwächter|baɪ aɪnəm yːbɜfal aʊf aɪnə poːliːtsaɪvaxə ɪn jʏkzeːkoːvɑː ɛɾmɔɾdətə diː peːkɑːkɑː axt zɔldɑːtən ʊnt tsvaɪ dɔɾfvɛçtɜ 
GE005_86|train|für viele menschen wurde zum verhängnis daß die löschflugzeuge wegen der windverhältnisse nicht starten konnten|fyːɾ fiːlə mɛnʃən vʊɐdə tsʊm fɛɾhɛŋnɪs das diː lœʃflʊktsɔøɡə veːɡən dɛɾ vɪndfɜhɛltnɪsə nɪçt ʃtaɾtən kɔntən 
GE005_87|train|die verbindung war in der vergangenen woche von den fachleuten in pasadena während eines manövers routinemäßig unterbrochen worden|diː fɛɾbɪndʊŋ vɑːɾ ɪn dɛɾ fɛɾɡaŋənən vɔxə fɔn deːn faxlɔøtən ɪn pɑzadɛnɑː vɛːrənt aɪnəs mɑnøːfɜs ruːtiːneːmɛːsɪç ʊntɜbɾɔxən vɔɾdən 
GE005_88|train|nicht falsche bewertung macht ein verhalten zum betrug sondern allein die absichtliche täuschung die zu einem ungerechtfertigten vermögensvorteil führt|nɪçt falʃə bəvɛɾtʊŋ maxt aɪn fɛɾhaltən tsʊm bətɾuːk zɔndɜn alaɪn diː apzɪçtlɪçə tɔøʃʊŋ diː tsuː aɪnəm ʊnɡərɛçtfɛɾtɪçtən fɛɾmøːɡənsfoːɾtaɪl fyːɾt 
GE005_89|train|in straßburg sei das heroin vor allem an rauschgiftsüchtige prostituierte verkauft worden|ɪn ʃtɾasbʊɐk zaɪ das heːroːɪn fɔɾ aləm an raʊʃɡɪftzʏçtɪɡə pɾoːstiːtuːiːɾtə fɛɾkaʊft vɔɾdən 
GE005_90|train|die reprivatisierung verstaatlichter unternehmen die die regierung chirac zwischen 1986 und 1988 in angriff genommen hatte soll fortgesetzt werden|diː rɛpɾiːvɑtiːziːrʊŋ fɛɾʃtɑːtlɪçtɜ ʊntɜneːmən diː diː reːɡiːrʊŋ çiːrɑːk tsvɪʃən aɪn taʊzənt nɔønhʊndɜt zɛks ʊntaxtsɪç ʊnt aɪn taʊzənt nɔønhʊndɜt axt ʊntaxtsɪç ɪn anɡɾɪf ɡənɔmən hatə zɔl fɔɾtɡeːzɛtst vɛɾdən 
GE005_91|train|das sollte allen fantasten die von der auflösung der gsg 9 sprechen ins bewußtsein dringen|das zɔltə alən fantastən diː fɔn dɛɾ aʊfløːzʊŋ dɛɾ ɡeːɛsɡeː nɔøn ʃpɾɛçən ɪns bəvʊstzaɪn dɾɪŋən 
GE005_92|train|sie zu erreichen sei außerordentlich schwierig weil diese menschen schriftliche hilfsangebote nicht wahrnehmen könnten|ziː tsuː ɛɾraɪçən zaɪ aʊseːrɔɾdəntlɪç ʃviːrɪç vaɪl diːzə mɛnʃən ʃrɪftlɪçə hɪlfsanɡəboːtə nɪçt vɑːɾneːmən kœntən 
GE005_93|train|sie wollten keine aufmerksamkeit auf sich ziehen|ziː vɔltən kaɪnə aʊfmɛɾkzɑːmkaɪt aʊf zɪç tsiːən 
GE005_94|train|viele politiker können es nach beckers rechnung also nicht mehr sein die der dekadenz noch trotzen|fiːlə poːliːtiːkɜ kœnən ɛs nɑːx bɛkɜs rɛçnʊŋ alzoː nɪçt meːɾ zaɪn diː dɛɾ deːkadɛnts nɔx tɾɔtsən 
GE005_95|train|mit bedauern registrierten fraktionslinke die absage|mɪt bədaʊɜn reːɡɪstɾiːɾtən fraktsɪoːnslɪŋkə diː apzɑːɡə 
GE005_96|train|sie sollen nur entwaffnen wenn sie bedroht werden|ziː zɔlən nuːɾ ɛntvafnən vɛn ziː bədɾoːt vɛɾdən 
GE005_97|train|eine mehrheit gegen die ratifizierung zeichnete sich ab|aɪnə meːɾhaɪt ɡeːɡən diː rɑtiːfiːtsiːrʊŋ tsaɪçnətə zɪç ap 
GE005_98|train|die liste der 29 minister das kabinett enthält erstmals keine staatssekretäre wurde am dienstagabend bekanntgegeben|diː lɪstə dɛɾ nɔøn ʊnttsvantsɪç miːnɪstɜ das kɑbiːnɛt ɛnthɛlt eːɾstmaːls kaɪnə ʃtɑːtsɛkɾeːtɛːrə vʊɐdə am diːnstaɡɑːbənt bəkantɡeːɡeːbən 
GE005_99|train|neuschnee und glatte fahrbahnen behinderten den berufsverkehr am morgen auch in großen teilen baden-württembergs|nɔøʃneː ʊnt ɡlatə fɑːɾbɑːnən bəhɪndɜtən deːn bərʊfsfɜkeːɾ am mɔɾɡən aʊx ɪn ɡɾoːsən taɪlən bɑːdənvʏɾtɛmbɜks 
GE005_100|train|damit verzögern sie nicht nur das asylverfahren an sich sondern erschweren auch die abschiebung|dɑːmɪt fɛɾtsøːɡɜn ziː nɪçt nuːɾ das ɑzyːlfɛɾfɑːrən an zɪç zɔndɜn ɛɾʃveːrən aʊx diː apʃiːbʊŋ 
GE005_101|train|der bundespräsident verpflichtete sich daraufhin brieflich die urkunde erst nach abschluß des hauptverfahrens zu unterzeichnen|dɛɾ bʊndəspɾɛːziːdɛnt fɛɾpflɪçtətə zɪç dɑːraʊfhɪn bɾiːflɪç diː uːɾkʊndə eːɾst nɑːx apʃluːs dɛs haʊptfɛɾfɑːrəns tsuː ʊntɜtsaɪçnən 
GE005_102|train|die regenfälle dauerten am freitag an|diː reːɡənfɛlə daʊɜtən am fraɪtɑːk an 
GE005_103|train|der letzte fand im mai 1992 statt|dɛɾ lɛtstə fant ɪm maɪ aɪn taʊzənt nɔønhʊndɜt tsvaɪ ʊntnɔøntsɪç ʃtat 
GE005_104|train|erfolge seien am besten an wahlergebnissen zu messen|ɛɾfɔlɡə zaɪən am bɛstən an vɑːlɜɡɛbnɪsən tsuː mɛsən 
GE005_105|train|sie gab am montag an sich nicht erinnern zu können konkrete zahlen an untergeordnete partei- oder kreisfunktionäre gegeben zu haben|ziː ɡɑːp am moːntɑːk an zɪç nɪçt ɛɾɪnɜn tsuː kœnən kɔŋkɾeːtə tsɑːlən an ʊntɜɡəɔɾdnətə paɾtaɪ oːdɜ kɾaɪsfʊŋktsɪoːnɛːrə ɡəɡeːbən tsuː hɑːbən 
GE005_106|train|die polizei teilte mit sie untersuche den fall|diː poːliːtsaɪ taɪltə mɪt ziː ʊntɜzuːxə deːn fal 
GE005_107|train|in stuttgart spielten sie zusammen|ɪn ʃtʊtɡaɾt ʃpiːltən ziː tsuːzamən 
GE005_108|train|bis ein beamter zur bekämpfung der organisierten kriminalität eingesetzt werde habe er etliche dienstjahre abzuleisten in denen sich herausstelle ob man ihm vertrauen könne|bɪs aɪn bəamtɜ tsuːɾ bəkɛmpfʊŋ dɛɾ ɔɾɡaniːziːɾtən kɾiːmiːnɑːliːtɛːt aɪnɡəzɛtst vɛɾdə hɑːbə ɛɾ eːtlɪçə diːnstjɑːrə aptsuːlaɪstən ɪn deːnən zɪç hɛraʊsʃtɛlə ɔp man iːm fɛɾtɾaʊən kœnə 
GE005_109|train|dabei sollen mindestens zwei menschen getötet und mehr als zehn verletzt worden sein|dɑːbaɪ zɔlən mɪndəstəns tsvaɪ mɛnʃən ɡətøːtət ʊnt meːɾ als tseːn fɛɾlɛtst vɔɾdən zaɪn 
GE005_110|train|ihnen steht auch sozialhilfe zu|iːnən ʃteːt aʊx zoːtsiːalhɪlfə tsuː 
GE005_111|train|dieser wurde jedoch bis zum nachmittag von kroatischen militärs außerhalb der stadt festgehalten da in der stadt nach erkenntnissen der un wieder kämpfe ausgebrochen waren|diːzɜ vʊɐdə jeːdɔx bɪs tsʊm naxmɪtɑːk fɔn kɾoːɑːtɪʃən miːliːtɛːɾs aʊsɜhalp dɛɾ ʃtat fɛstɡəhaltən dɑː ɪn dɛɾ ʃtat nɑːx ɛɾkɛntnɪsən dɛɾ ʊn viːdɜ kɛmpfə aʊsɡəbɾɔxən vɑːrən 
GE005_112|train|vielmehr konnte sich die kdt einen relativ großen freiraum für ihre arbeit bewahren|fiːlmeːɾ kɔntə zɪç diː kɑːdeːteː aɪnən reːlatiːf ɡɾoːsən fraɪraʊm fyːɾ iːrə aɾbaɪt bəvɑːrən 
GE005_113|train|die bereitschaft englands und frankreichs wird in der nato stillschweigend vorausgesetzt die anderer nato-länder zumindest erhofft|diː bəraɪtʃaft ɛŋlants ʊnt fraŋkɾaɪks vɪɾd ɪn dɛɾ nɑːtoː ʃtɪlʃvaɪɡənt foːraʊsɡəzɛtst diː andərɜ nɑːtoːlɛndɜ tsuːmɪndəst ɛɾhɔft 
GE005_114|train|der fall grams rührt an die grenzen nicht nur des verstehens sondern auch des verstehen-wollens|dɛɾ fal ɡɾɑːms ryːɾt an diː ɡɾɛntsən nɪçt nuːɾ dɛs fɛɾʃteːəns zɔndɜn aʊx dɛs fɛɾʃteːənvɔləns 
GE005_115|train|der mutmaßliche inflationsausgleich ist in diesem jahr an der schwelle einer rezession und mit ungewöhnlichen lasten für den staat das äußerste|dɛɾ mʊtmɑːslɪçə ɪnflatsɪoːnzaʊsɡlaɪç ɪst ɪn diːzəm jɑːɾ an dɛɾ ʃvɛlə aɪnɜ reːtsɛsjoːn ʊnt mɪt ʊnɡəvøːnlɪçən lastən fyːɾ deːn ʃtɑːt das ɔøsɜstə 
GE005_116|train|es sei schwierig aber der waffenstillstand in kroatien zeige daß haltbare vereinbarungen möglich seien|ɛs zaɪ ʃviːrɪç ɑːbɜ dɛɾ vafənstɪlstant ɪn kɾoːatiːən tsaɪɡə das haltbɑːrə fɛɾaɪnbɑrʊŋən møːklɪç zaɪən 
GE005_117|train|die innenminister haben eine bisher leider nicht veröffentlichte studie angefertigt warum mehr aktive polizeibeamte den dienst quittieren als aus altersgründen pensioniert werden|diː ɪnənmiːnɪstɜ hɑːbən aɪnə bɪsheːɾ laɪdɜ nɪçt fɛɾœfəntlɪçtə ʃtuːdɪə anɡəfɛɾtɪçt vɑːrʊm meːɾ aktiːvə poːliːtsaɪbeːamtə deːn diːnst kvɪtiːrən als aʊs altɜsɡɾʏndən pɛnzɪoːniːɾt vɛɾdən 
GE005_118|train|der minister habe sich für die grundlagen- und hochschulforschung eingesetzt und nach der wiedervereinigung den aufbau der forschungspolitik in ostdeutschland vorangetrieben|dɛɾ miːnɪstɜ hɑːbə zɪç fyːɾ diː ɡɾʊndlɑːɡən ʊnt hoːxʃuːlfɔɾʃʊŋ aɪnɡəzɛtst ʊnt nɑːx dɛɾ viːdɜfɛɾaɪnɪɡʊŋ deːn aʊfbaʊ dɛɾ fɔɾʃʊŋspoːliːtiːk ɪn ɔstdɔøtʃlant foːranɡətɾiːbən 
GE005_119|train|die serbische wirtschaft ist schlecht für eine wirkliche isolierung ausgerüstet|diː zɛɾbɪʃə vɪɾtʃaft ɪst ʃlɛçt fyːɾ aɪnə vɪɾklɪçə iːzoːliːrʊŋ aʊsɡərʏstət 
GE005_120|train|deutschland ist singapurs wichtigster europäischer handelspartner|dɔøtʃlant ɪst zɪŋapuːɾs vɪçtɪçstɜ ɔøoːpɛːɪʃɜ handəlspaɾtnɜ 
GE005_121|train|weltwirtschaftsgipfels in tokio hat die teilnehmer in der hoffnung bestärkt daß es in der japanischen hauptstadt zu einem entscheidenden signal zur stärkung des freihandels kommen werde|vɛltvɪɾtʃaftsɡɪpfəls ɪn toːkɪoː hat diː taɪlneːmɜ ɪn dɛɾ hɔfnʊŋ bəʃtɛɾkt das ɛs ɪn dɛɾ japɑnɪʃən haʊptstat tsuː aɪnəm ɛntʃaɪdəndən zɪɡnɑːl tsuːɾ ʃtɛɾkʊŋ dɛs fraɪhandəls kɔmən vɛɾdə 
GE005_122|train|von etwas was mehr war als nur verordneter zweckoptimismus|fɔn ɛtvɑːs vas meːɾ vɑːɾ als nuːɾ fɛɾɔɾdnətɜ tsvɛkɔptiːmɪsmʊs 
GE005_123|train|die arbeitgeber schlagen vor die aufgaben der bundesanstalt für arbeit zu spalten|diː aɾbaɪtɡeːbɜ ʃlɑːɡən fɔɾ diː aʊfɡɑːbən dɛɾ bʊndəsanstalt fyːɾ aɾbaɪt tsuː ʃpaltən 
GE005_124|train|auf einem leeren stuhl wurde in zeremonieller absicht ein hirschlederbeutel unbekannten inhalts deponiert|aʊf aɪnəm leːrən ʃtuːl vʊɐdə ɪn tseːreːmoːnɪɛlɜ apzɪçt aɪn hɪɾʃleːdɜbɔøtəl ʊnbəkantən ɪnhalts deːpoːniːɾt 
GE005_125|train|die reihen haben sich gelichtet die letzten entlassungen stehen an|diː raɪən hɑːbən zɪç ɡəlɪçtət diː lɛtstən ɛntlasʊŋən ʃteːən an 
GE005_126|train|gegenleistung und ohne bedingungen|ɡeːɡənlaɪstʊŋ ʊnt oːnə bədɪŋʊŋən 
GE005_127|train|der westen sagen sie werde kroatien helfen seine von den serben besetzten gebiete zurückzuerlangen|dɛɾ vɛstən zɑːɡən ziː vɛɾdə kɾoːatiːən hɛlfən zaɪnə fɔn deːn zɛɾbən bəzɛtstən ɡəbiːtə tsuːrʏktsuːɛɾlaŋən 
GE005_128|train|gleichzeitig wandte sie sich dagegen gewaltbereitschaft jugendlicher ausschließlich im zusammenhang mit rechtsradikalismus zu sehen|ɡlaɪçtsaɪtɪç vantə ziː zɪç daɡeːɡən ɡəvaltbeːraɪtʃaft juːɡəntlɪçɜ aʊsʃliːslɪç ɪm tsuːzamənhaŋ mɪt rɛçtsradiːkalɪsmʊs tsuː zeːən 
GE005_129|train|selbst darum wird noch erbittert gekämpft|zɛlpst dɑːrʊm vɪɾd nɔx ɛɾbɪtɜt ɡəkɛmpft 
GE005_130|train|haargenau trifft dies auf unsere situation in deutschland zu|hɑːɾɡənaʊ tɾɪft diːz aʊf ʊnzrə ziːtuːatsɪoːn ɪn dɔøtʃlant tsuː 
GE005_131|train|nach dem krieg sah alles ganz anders aus|nɑːx deːm kɾiːk zɑː aləs ɡants andɜs aʊs 
GE005_132|train|spöri zog sich mit dem argument aus der affäre das erstarken der rechtsradikalen das nicht vorhersehbar gewesen sei habe die lage verändert|ʃpøːriː tsoːk zɪç mɪt deːm aɾɡuːmɛnt aʊs dɛɾ afɛːrə das ɛɾʃtaɾkən dɛɾ rɛçtsradiːkɑːlən das nɪçt foːɾheːɾzeːbɑːɾ ɡəveːzən zaɪ hɑːbə diː lɑːɡə fɛɾɛndɜt 
GE005_133|train|es kann beide gegeneinander ausspielen und es kann leichter seine aggression vergessen machen|ɛs kan baɪdə ɡeːɡənaɪnandɜ aʊsʃpiːlən ʊnt ɛs kan laɪçtɜ zaɪnə aɡɾɛsjoːn fɛɾɡɛsən maxən 
GE005_134|train|die führung des landes weiß anscheinend nicht mehr weiter|diː fyːrʊŋ dɛs landəs vaɪs anʃaɪnənt nɪçt meːɾ vaɪtɜ 
GE005_135|train|die internationale organisation teilte am dienstag mit die abordnung sei am montag in der chinesischen hauptstadt eingetroffen|diː ɪntɜnatsɪoːnɑːlə ɔɾɡaniːzatsɪoːn taɪltə am diːnstɑːk mɪt diː apɔɾdnʊŋ zaɪ am moːntɑːk ɪn dɛɾ çiːneːzɪʃən haʊptstat aɪnɡətɾɔfən 
GE005_136|train|die kenntnis der englischen sprache gehört ohnehin zur wichtigsten fähigkeit eines deutschen wissenschaftlers|diː kɛntnɪs dɛɾ ɛŋlɪʃən ʃpɾɑːxə ɡəhœɾt oːneːɪn tsuːɾ vɪçtɪçstən fɛːɪçkaɪt aɪnəs dɔøtʃən vɪsənʃaftlɜs 
GE005_137|train|für die vergewaltigung seiner stieftochter und eines anderen vergehens hatten die richter ihn zusätzlich noch zu zwölf jahren verurteilt|fyːɾ diː fɛɾɡəvaltɪɡʊŋ zaɪnɜ ʃtiːftɔxtɜ ʊnt aɪnəs andərən fɛɾɡeːəns hatən diː rɪçtɜ iːn tsuːzɛtslɪç nɔx tsuː tsvœlf jɑːrən fɛɾʊɐtaɪlt 
GE005_138|train|ich kann den unterschied zwischen seiner situation und der eines türken nicht erkennen|ɪç kan deːn ʊntɜʃiːt tsvɪʃən zaɪnɜ ziːtuːatsɪoːn ʊnt dɛɾ aɪnəs tʏɾkən nɪçt ɛɾkɛnən 
GE005_139|train|doch auch sie müsse erst ihren weg in der neuen pluralistischen gesellschaft suchen|dɔx aʊx ziː mʏsə eːɾst iːrən veːk ɪn dɛɾ nɔøən pluːralɪstɪʃən ɡəzɛlʃaft zuːxən 
GE005_140|train|die bundesbank hat erste schritte in richtung eines niedrigeren zinsniveaus unternommen|diː bʊndəsbaŋk hat eːɾstə ʃrɪtə ɪn rɪçtʊŋ aɪnəs niːdɾɪɡərən tsɪnsniːveːaʊs ʊntɜnɔmən 
GE005_141|train|er hatte die bfa vor dem berliner landessozialgericht auf die zahlung verklagt|ɛɾ hatə diː beːɛfɑː fɔɾ deːm bɛɾliːnɜ landəszoːtsiːalɡeːrɪçt aʊf diː tsɑːlʊŋ fɛɾklɑːkt 
GE005_142|train|es ereigneten sich mehrere schwere unfälle|ɛs ɛɾaɪɡnətən zɪç meːrərə ʃveːrə ʊnfɛlə 
GE005_143|train|über die möglichkeiten der befragung von betroffenen gab es in den tagen vor der sitzung zahlreiche gespräche zwischen den ausschußmitgliedern|ʏbɜ diː mœklɪçkaɪtən dɛɾ bəfrɑɡʊŋ fɔn bətɾɔfənən ɡɑːp ɛs ɪn deːn tɑːɡən fɔɾ dɛɾ zɪtsʊŋ tsɑːlraɪçə ɡəʃpɾɛçə tsvɪʃən deːn aʊsʃʊsmɪtɡliːdɜn 
GE005_144|train|denn die aufmerksamkeit der wählerschaft für landespolitik nimmt ohnehin ab|dɛn diː aʊfmɛɾkzɑːmkaɪt dɛɾ vɛːlɜʃaft fyːɾ landəspoːliːtiːk nɪmt oːneːɪn ap 
GE005_145|train|das sagte der präsident von gesamtmetall gottschol am sonntag in frankfurt|das zɑːɡtə dɛɾ pɾɛːziːdɛnt fɔn ɡəzamtmeːtal ɡɔtʃoːl am zɔntɑːk ɪn fraŋkfʊɐt 
GE005_146|train|die republikaner im senat wollten mit einer gesetzesinititiative auf clintons pläne reagieren|diː reːpuːbliːkɑːnɜ ɪm zeːnɑːt vɔltən mɪt aɪnɜ ɡəzɛtseːziːniːtiːtiːatiːvə aʊf klɪntoːns plɛːnə reːaɡiːrən 
GE005_147|train|september 1943 beginnt ein anderes kapitel für italien und das deutsch-italienische verhältnis|zɛptɛmbɜ aɪn taʊzənt nɔønhʊndɜt dɾaɪ ʊntfɪɾtsɪç bəɡɪnt aɪn andərəs kɑpiːtəl fyːɾ iːtalɪeːn ʊnt das dɔøtʃiːtalɪeːnɪʃə fɛɾhɛltnɪs 
GE005_148|train|dem ersten treffen würden weitere auch mit anderen parteivorsitzenden folgen|deːm eːɾstən tɾɛfən vʏɾdən vaɪtərə aʊx mɪt andərən paɾtaɪvɔɾzɪtsəndən fɔlɡən 
GE005_149|train|ein solcher anlaß wird sogar von der heutigen ungarischen politik geliefert nämlich weil die ungarische regierung sich immer noch weigert die grenze mit rumänien definitiv anzuerkennen|aɪn zɔlçɜ anlɑːs vɪɾt zoːɡɑːɾ fɔn dɛɾ hɔøtɪɡən ʊnɡɑrɪʃən poːliːtiːk ɡəliːfɜt nɛːmlɪç vaɪl diː ʊnɡɑrɪʃə reːɡiːrʊŋ zɪç ɪmɜ nɔx vaɪɡɜt diː ɡɾɛntsə mɪt ruːmɛːnɪən deːfiːniːtiːf antsuːɛɾkɛnən 
GE005_150|train|weitere notrufe in denen es hieß die mannschaft sei in gefahr hatten die küstenwacht am samstag erreicht|vaɪtərə nɔtɾuːfə ɪn deːnən ɛs hiːs diː manʃaft zaɪ ɪn ɡəfɑːɾ hatən diː kʏstənvaxt am zamstɑːk ɛɾraɪçt 
GE005_151|train|ursprünglich waren sich alle spd-geführten bundesländer in ihrer ablehnung eine verkürzung der schulzeit einig|ʊɐʃpɾʏŋlɪç vɑːrən zɪç alə ɛspeːdeːɡəfyːɾtən bʊndəslɛndɜ ɪn iːrɜ apleːnʊŋ aɪnə fɛɾkʏɾtsʊŋ dɛɾ ʃuːltsaɪt aɪnɪç 
GE005_152|train|die volksfront möchte im august einseitige wahlen für weiße in einigen städten ausrufen um zu verhindern daß schwarze und weiße gemeinderäte im oktober vereinigt werden|diː fɔlksfrɔnt mœçtə ɪm aʊɡʊst aɪnzaɪtɪɡə vɑːlən fyːɾ vaɪsə ɪn aɪnɪɡən ʃtɛtən aʊsruːfən ʊm tsuː fɛɾhɪndɜn das ʃvaɾtsə ʊnt vaɪsə ɡəmaɪndeːrɛːtə ɪm ɔktoːbɜ fɛɾaɪnɪkt vɛɾdən 
GE005_153|train|umfragen haben deutlich gemacht daß die koalitionsparteien die christlichen demokraten und die sozialisten beider landesteile in der gunst der wähler immer stärker zurückfallen|ʊmfrɑːɡən hɑːbən dɔøtlɪç ɡəmaxt das diː koːaliːtsɪoːnspaɾtaɪən diː kɾɪstlɪçən deːmoːkɾɑːtən ʊnt diː zoːtsiːalɪstən baɪdɜ landəstaɪlə ɪn dɛɾ ɡʊnst dɛɾ vɛːlɜ ɪmɜ ʃtɛɾkɜ tsuːrʏkfalən 
GE005_154|train|zum beispiel an einer allmählichen abwendung des publikums von dem überstrapazierten amigo-thema dem leider einzigen großen streibl-thema der letzten zeit|tsʊm baɪʃpiːl an aɪnɜ almɛːlɪçən apvɛndʊŋ dɛs pʊbliːkʊms fɔn deːm yːbɜʃtɾɑpatsiːɾtən ɑmɪɡoːteːmɑː deːm laɪdɜ aɪntsiːɡən ɡɾoːsən ʃtɾaɪblteːmɑː dɛɾ lɛtstən tsaɪt 
GE005_155|train|tapfer steht die bundesregierung zu ihrem somalia-beschluß|tapfɜ ʃteːt diː bʊndəsreːɡiːrʊŋ tsuː iːrəm zoːmaliːɑːbəʃluːs 
GE005_156|train|legion wiedergegründet die hier einmal wirklich stationiert war|leːɡioːn viːdɜɡəɡɾʏndət diː hiːɾ aɪnmɑːl vɪɾklɪç ʃtatsɪoːniːɾt vɑːɾ 
GE005_157|train|zugleich sprachen sich die vermittler gegen nato-luftangriffe auf serbische stellungen bei sarajevo aus|tsuːɡlaɪç ʃpɾɑːxən zɪç diː fɛɾmɪtlɜ ɡeːɡən nɑːtoːlʊftaŋɡɾɪfə aʊf zɛɾbɪʃə ʃtɛlʊŋən baɪ zɑrajeːvoː aʊs 
GE005_158|train|in diesem umfeld der verderbnis pochen die politiker nachgerade auf eine art gleichbehandlung|ɪn diːzəm ʊmfɛlt dɛɾ fɛɾdɛɾbnɪs pɔxən diː poːliːtiːkɜ naxɡeːrɑːdə aʊf aɪnə ɑːɾt ɡlaɪçbeːandlʊŋ 
GE005_159|train|dort entstehe nicht nur eine der modernsten und leistungsfähigsten industrieregionen europas versicherte er immer wieder|dɔɾt ɛntʃteːə nɪçt nuːɾ aɪnə dɛɾ moːdɛɾnstən ʊnt laɪstʊŋsfɛːɪçstən ɪndʊstɾiːreːɡioːnən ɔøoːpɑːs fɛɾzɪçɜtə ɛɾ ɪmɜ viːdɜ 
GE005_160|train|man lese statt ideologischer vorgaben die statistiken|man leːzə ʃtat iːdeːoːloːɡɪʃɜ foːɾɡɑːbən diː ʃtatɪstiːkən 
GE005_161|train|ein international gesuchter italienischer rauschgifthändler ist von interpol in peru verhaftet worden|aɪn ɪntɜnatsɪoːnɑːl ɡəzuːxtɜ iːtalɪeːnɪʃɜ raʊʃɡɪftɛndlɜ ɪst fɔn ɪntɜpoːl ɪn peːruː fɛɾhaftət vɔɾdən 
GE005_162|train|die pressestelle des gerichts teilte das abstimmungsverhältnis am verkündungstage mit|diː pɾɛsɛʃtɛlə dɛs ɡərɪçts taɪltə das apʃtɪmʊŋsfɜhɛltnɪs am fɛɾkʏndʊŋstɑːɡə mɪt 
GE005_163|train|pulsare sind offenbar überreste von sternen und quelle kosmischer radiofrequenzstrahlung|pʊlzɑːrə zɪnt ɔfənbɑːɾ yːbɜrɛstə fɔn ʃtɛɾnən ʊnt kvɛlə kɔsmɪʃɜ rɑdɪoːfreːkvɛntsstɾɑːlʊŋ 
GE005_164|train|sie sehe keine notwendigkeit diese position zu verändern sagte die spd-politikerin gegenüber der deutschen presse-agentur|ziː zeːə kaɪnə nɔtvəndɪçkaɪt diːzə poːziːtsɪoːn tsuː fɛɾɛndɜn zɑːɡtə diː ɛspeːdeːpoːliːtiːkərɪn ɡeːɡənyːbɜ dɛɾ dɔøtʃən pɾɛsəɑɡəntuːɾ 
GE005_165|train|der vorstandsvorsitzende von bundes- und reichsbahn dürr und der ministerpräsident mecklenburg-vorpommerns seite legten am samstag nahe schwerin den grundstein für das vorhaben|dɛɾ foːɾʃtantsfoːɾzɪtsəndə fɔn bʊndəs ʊnt raɪksbɑːn dʏɾ ʊnt dɛɾ miːnɪstɜpɾɛːziːdɛnt mɛklənbʊɐkfoːɾpɔmɜns zaɪtə leːktən am zamstɑːk nɑːə ʃveːrɪn deːn ɡɾʊntstaɪn fyːɾ das foːɾhɑːbən 
GE005_166|train|ein soldat sei durch einen splitter leicht verwundet worden sagte eine un-sprecherin|aɪn zɔldɑːt zaɪ dʊɐç aɪnən ʃplɪtɜ laɪçt fɛɾvʊndət vɔɾdən zɑːɡtə aɪnə ʊnʃpɾɛçərɪn 
GE005_167|train|auf einer nahe gelegenen bank beim märchenbrunnen den vor jahren bundeskanzler kohl stiftete sitzen seit jenem attentat zwei wachleute|aʊf aɪnɜ nɑːə ɡəleːɡənən baŋk baɪm mɛɾçənbɾʊnən deːn fɔɾ jɑːrən bʊndəskantslɜ koːl ʃtɪftətə zɪtsən zaɪt jeːnəm atɛntɑːt tsvaɪ vaxlɔøtə 
GE005_168|train|das oberverwaltungsgericht dagegen gab der klage statt|das oːbɜfɛɾvaltʊŋsɡərɪçt daɡeːɡən ɡɑːp dɛɾ klɑːɡə ʃtat 
GE005_169|train|auch in der touristenhauptstadt rio de janeiro sind inzwischen erste erkrankungen gemeldet|aʊx ɪn dɛɾ tuːrɪstɛnhaʊptstat rɪoː deː jɑnaɪroː zɪnt ɪntsvɪʃən eːɾstə ɛɾkɾankʊŋən ɡəmɛldət 
GE005_170|train|all dies wirft nicht nur ein schlechtes licht auf hoechst sondern auch auf die staatlichen behörden|al diːs vɪɾft nɪçt nuːɾ aɪn ʃlɛçtəs lɪçt aʊf hœkst zɔndɜn aʊx aʊf diː ʃtɑːtlɪçən bəhœɾdən 
